Terrence,Jai,5050 Mt. Diablo St.,Maidenhead,England,SL67RJ,20070825,629259.16
Edward,Lee,130 Alamo Court,W. Linn,Oregon,97068,20080309,629259.16
Edward,Walker,5043 San Antonio,Fremont,California,94536,20071003,685158.07
Edward,Hall,4576 Almond Street,Seattle,Washington,98104,20080428,647892.13
Terrence,Pal,9696 Brentwood Circle,Milsons Point,New South Wales,2061,20071030,629259.16
Edward,Young,9529 North Park Court,Grossmont,California,91941,20080511,666525.10
Edward,Hernandez,7607 Pine Hollow Road,Ballard,Washington,98107,20070729,741056.98
Lucas,Gonzalez,304 Diver Way,Mill Valley,California,94941,20071219,722424.01
Terrence,Andersen,7651 Smiling Tree Court,Burien,Washington,98168,20080627,722424.01
Lucas,Nelson,8634 Valley Blvd.,Los Angeles,California,90012,20080205,685158.07
Alvin,Zhang,9161 Medina Dr.,London,England,SW8 4BG,20080105,666525.10
Terrence,Raje,3664 Colt Ct.,Springwood,New South Wales,2777,20051112,647892.13
Terrence,Carson,6613 Thornhill Place,Lavender Bay,New South Wales,2060,20051110,685158.07
Lucas,Carter,1585 Larkspur,Lake Oswego,Oregon,97034,20071221,685158.07
Lucas,Mitchell,3450 Villageoaks Dr.,Royal Oak,British Columbia,V8X,20050831,722424.01
Lucas,Perez,9309 Silver Oak Pl,El Cajon,California,92020,20070911,666525.10
Lucas,Roberts,805 Stonyhill Circle,Spring Valley,California,91977,20071003,703791.04
Terrence,Chander,Reiherweg 5014,Eilenburg,Brandenburg,04838,20060814,703791.04
Lucas,Turner,4264 C Street,Brisbane,Queensland,4000,20071102,685158.07
Lucas,Phillips,8668 St. Celestine Court,Lebanon,Oregon,97355,20070708,722424.01
Terrence,Nara,8934 Roundtree Court,High Wycombe,England,HP10 9QY,20080608,647892.13
Lucas,Campbell,2382 Arbor Drive,Portland,Oregon,97205,20080518,722424.01
Terrence,Rai,2587 Windmill Way,Perth,South Australia,6006,20070317,629259.16
Lucas,Parker,7040 Bush Avenue,Redmond,Washington,98052,20080220,685158.07
Lucas,Evans,3663 A St.,Warrington,England,WA1,20080623,666525.10
Terrence,Nath,Rotthäuser Weg 11,Eilenburg,Brandenburg,04838,20080526,647892.13
Lucas,Edwards,1233 RiverRock Dr.,Coronado,California,92118,20080214,703791.04
Lucas,Collins,8108 Abbey Court,Oak Bay,British Columbia,V8P,20050823,703791.04
Terrence,Goel,6416 Honey Court,Lancaster,England,LA1 1LN,20071122,647892.13
Seth,Smith,5932 Houston Ct.,Daly City,California,94015,20070109,666525.10
Seth,Johnson,5718 N. Sixth Street,Puyallup,Washington,98371,20071214,703791.04
Terrence,Black,Nonnendamm 9,Frankfurt am Main,Hamburg,60082,20071009,666525.10
Terrence,Raji,Westheimer Straße 5601,Bonn,Nordrhein-Westfalen,53131,20080403,647892.13
Terrence,Anand,9215, rue Léo Delibes,Les Ulis,Essonne,91940,20070319,666525.10
Seth,Williams,3796 Peachwillow,Walla Walla,Washington,99362,20060430,722424.01
Seth,Jones,3836 Deer Meadow Way,Port Orchard,Washington,98366,20080420,666525.10
Alvin,Wang,658 Pecan Street,Stoke-on-Trent,England,AS23,20080611,647892.13
Devon,Deng,4587 Sunset Meadows,Sydney,New South Wales,1002,20060304,647892.13
Devon,Shen,3275 Corrinne Court,Hervey Bay,Queensland,4655,20071029,647892.13
Seth,Brown,2168 Reading Drive,Burlingame,California,94010,20060225,666525.10
Devon,Xie,2614 Sandiago Drive,Burlingame,California,94010,20080304,629259.16
Devon,Tang,730 Keller Ridge Dr,Woolston,England,WA1 4SY,20080417,647892.13
Seth,Davis,5118 Colorado Dr,Townsville,Queensland,4810,20070626,666525.10
Seth,Miller,6359 Mozden Lane,West Covina,California,91791,20080131,685158.07
Seth,Wilson,9563 Lani Kai Drive,Tacoma,Washington,98403,20080623,685158.07
Seth,Moore,1059 Delta Fair Blvd.,Port Hammond,British Columbia,V6B 3P7,20080514,666525.10
Devon,Luo,1955 Glaze Dr.,Rhodes,New South Wales,2138,20061124,629259.16
Seth,Taylor,4518 Sequoia Drive,Tacoma,Washington,98403,20061120,685158.07
Seth,Anderson,8922 Lindley Ct.,Beverly Hills,California,90210,20070928,722424.01
Seth,Thomas,5291 Juliet Court,Shawnee,British Columbia,V9B 2C3,20070801,685158.07
Devon,Kennedy,3518 Benita Way,North Sydney,New South Wales,2055,20061216,703791.04
Seth,Jackson,9, avenue de l´ Union Centrale,Saint Germain en Laye,Yveline,78100,20060202,703791.04
Devon,Lal,2369 Teak St.,North Sydney,New South Wales,2055,20071206,629259.16
Seth,White,6573 Helene Court,Portland,Oregon,97205,20080209,666525.10
Alvin,Chen,1510 Sharon Dr.,London,England,W1X3SE,20080708,647892.13
Devon,Sharma,3450 Villageoaks Dr.,Pantin,Seine Saint Denis,93500,20061214,685158.07
Seth,Harris,1487 Santa Fe,Oak Bay,British Columbia,V8P,20070926,685158.07
Seth,Martin,1019 Pennsylvania Blvd,Marysville,Washington,98270,20060512,685158.07
Steven,Thorpe,6186 Berry Court,Novato,California,94947,20080708,685158.07
Devon,Shan,Höhenstr 7477,Poing,Saarland,66041,20080528,647892.13
Devon,Jai,1299 Band Court,St. Leonards,New South Wales,2065,20080703,629259.16
Seth,Garcia,5972 Donegal Court,Woodburn,Oregon,97071,20071211,685158.07
Devon,Pal,866, rue Basse-du-Rocher,Bellflower,California,90706,20060827,629259.16
Devon,Raje,644 North Ranchford,Brisbane,Queensland,4000,20071005,647892.13
Seth,Robinson,7992 Elm Road,Yakima,Washington,98901,20080623,722424.01
Seth,Clark,8979 Adams Dr.,Grossmont,California,91941,20071002,666525.10
Devon,Chande,6977 Evergreen Ct.,Beverly Hills,California,90210,20080504,685158.07
Seth,Rodriguez,7346, avenue de l´Europe,Bobigny,Seine Saint Denis,93000,20060902,741056.98
Seth,Lewis,516 Oak Park Blvd.,Victoria,British Columbia,V8V,20060101,666525.10
Devon,Chander,4546 Vista Valley Rd,Warrnambool,Victoria,3280,20060820,703791.04
Seth,Lee,3720 Santa Maria,Downey,California,90241,20080502,629259.16
Seth,Walker,5215 Entrada Circle,Hobart,Tasmania,7001,20080316,685158.07
Seth,Hall,1330 Guadalupe Dr.,San Carlos,California,94070,20071211,647892.13
Devon,Nara,5146 Shadow Falls Drive,Caloundra,Queensland,4551,20080325,647892.13
Seth,Allen,3079 Ricardo,Puyallup,Washington,98371,20080320,666525.10
Devon,Raheem,8740 Vista Way,Concord,California,94519,20071120,685158.07
Seth,Young,9447 Leslie Avenue,Berkeley,California,94704,20080208,666525.10
Seth,Hernandez,4107 St. Raphael Drive,Corvallis,Oregon,97330,20080601,741056.98
Seth,King,6, route de Marseille,Tremblay-en-France,Seine Saint Denis,93290,20071201,647892.13
Alvin,Li,824 Gregory Drive,Goulburn,New South Wales,2580,20070303,610626.18
Seth,Wright,5642 La Orinda Pl,Newport Beach,California,92625,20080622,685158.07
Seth,McDonald,5175 Reisling Court,Novato,California,94947,20080122,722424.01
Devon,Goel,1318 Lasalle Street,Bremerton,Washington,98312,20061130,647892.13
Devon,Beck,Postfach 11 00 99,Berlin,Nordrhein-Westfalen,14197,20070813,647892.13
Seth,Hill,2998 Brook Street,Marysville,Washington,98270,20071105,647892.13
Seth,Scott,2785 Fallbrook Road,Novato,California,94947,20080317,666525.10
Devon,Raji,2497 Hazel Drive,Cranbourne,Victoria,3977,20080505,647892.13
Seth,Green,8206 H Street,San Carlos,California,94070,20070225,666525.10
Seth,Adams,903 West I St,Woodland Hills,California,91364,20080406,666525.10
Melvin,She,2551 Damascus Loop,Townsville,Queensland,4810,20050721,629259.16
Seth,Baker,9233 Pepper Way,Gateshead,England,GA10,20080503,666525.10
Melvin,Deng,Viktoria-Luise-Platz 4,Duesseldorf,Hessen,40605,20071201,647892.13
Seth,Gonzalez,2184 Valley Blvd.,Walla Walla,Washington,99362,20080514,722424.01
Seth,Nelson,3425 El Verano,Grossmont,California,91941,20071008,685158.07
Seth,Carter,6630 Cook Pk.,Santa Cruz,California,95062,20080712,685158.07
Seth,Mitchell,8125 Westbury Drive,Santa Cruz,California,95062,20060407,722424.01
Melvin,Shen,Lindenalle 800,Mühlheim,Hamburg,63151,20080625,647892.13
Seth,Perez,Auf dem Ufer 424,Ingolstadt,Bayern,85049,20080126,666525.10
Melvin,Xie,3713 Rollingwood Dr.,London,England,EC1R 0DU,20080413,629259.16
Seth,Roberts,5989 Concord Ave,N. Vancouver,British Columbia,V7L 4J4,20070913,703791.04
Seth,Turner,2357 Madrid,Beverly Hills,California,90210,20060430,685158.07
Seth,Phillips,4361 Loftus Road,San Gabriel,California,91776,20060318,722424.01
Melvin,Tang,Rehstr 6446,Stuttgart,Saarland,70511,20070806,647892.13
Seth,Campbell,3639 Blackridge Drive,Hervey Bay,Queensland,4655,20060112,722424.01
Seth,Parker,8552 Stillwater Court,Colma,California,94014,20070807,685158.07
Alvin,Liu,4775 Imperial Dr.,Les Ulis,Essonne,91940,20070816,629259.16
Melvin,Xu,4092 Folson Drive,Peterborough,England,PB12,20080329,610626.18
Melvin,Luo,2756 Sinclair Avenue,North Ryde,New South Wales,2113,20070528,629259.16
Seth,Evans,6675 Logan Ct,El Cajon,California,92020,20051212,666525.10
Melvin,Yuan,4135 Kaywood Drive,Lavender Bay,New South Wales,2060,20080220,647892.13
Melvin,Kumar,1646 Twinview Drive,Burlingame,California,94010,20080621,666525.10
Seth,Edwards,4499 Valley Crest,Bellflower,California,90706,20070821,703791.04
Seth,Collins,212, rue Marbeuf,Bobigny,Seine Saint Denis,93000,20080218,703791.04
Xavier,Smith,1, rue Pierre-Demoulin,Paris,Seine (Paris),75007,20080602,666525.10
Xavier,Johnson,2403 Riverwood Circle,Langford,British Columbia,V9,20070826,703791.04
Melvin,Jai,8142 Longbrood Way,St. Leonards,New South Wales,2065,20080410,629259.16
Xavier,Williams,3390 Candle Drive,Beaverton,Oregon,97005,20070821,722424.01
Xavier,Jones,3685 Pleasant Hill Rd,Long Beach,California,90802,20071107,666525.10
Melvin,Pal,820, avenue de Malakoff,Verrieres Le Buisson,Essonne,91370,20080117,629259.16
Xavier,Brown,4926 Sharon Dr,Olympia,Washington,98501,20051223,666525.10
Melvin,Andersen,7954 Vista Avenue,Berks,England,SL4 1RH,20051229,722424.01
Xavier,Davis,Winter der Böck 441,Werne,Nordrhein-Westfalen,59368,20071023,666525.10
Bharat,Mirchandani,33, place de la République,Bobigny,Seine Saint Denis,93000,20080411,778322.93
Xavier,Moore,7489 Relief Valley Ct,Novato,California,94947,20060703,666525.10
Alvin,Yang,Roßstr 6642,Saarbrücken,Saarland,66001,20080108,647892.13
Melvin,Raje,9113 Flamingo Dr.,Berkshire,England,RG11 5TP,20071018,647892.13
Osarumwense,Agbonile,3858 Vista Diablo,Issaquah,Washington,98027,20080101,722424.01
Osarumwense,Agbonile,1873 Lion Circle,Bothell,Washington,98011,20080101,722424.01
Xavier,Anderson,Krönerweg 5615,Bottrop,Nordrhein-Westfalen,46236,20070215,722424.01
Xavier,Thomas,5139 The Trees Dr,Concord,California,94519,20071231,685158.07
Xavier,Jackson,53 Odin Dr,Spring Valley,California,91977,20080418,703791.04
Melvin,Chande,5075 Reading Dr.,Cranbourne,Victoria,3977,20060121,685158.07
Xavier,White,4+B347533, place de la République,Versailles,Yveline,78000,20070925,666525.10
Xavier,Harris,4753 Montanya Court,Mill Valley,California,94941,20051012,685158.07
Xavier,Martin,4539 Leeds Ct,Haney,British Columbia,V2W 1W2,20051118,685158.07
Melvin,Chander,4804 Haynes Court,Milsons Point,New South Wales,2061,20070404,703791.04
Xavier,Thompson,2617 Melody Drive,Newton,British Columbia,V2M1P1,20080405,722424.01
Xavier,Garcia,5313 Haynes Court,Vancouver,British Columbia,V7L 4J4,20080328,685158.07
Melvin,Nara,8192 Scenic Ct,Findon,South Australia,5023,20080508,647892.13
Xavier,Martinez,3644 Rosarita,Bellingham,Washington,98225,20080313,722424.01
Xavier,Robinson,6594 Glen Wood Drive,Lynnwood,Washington,98036,20080719,722424.01
Xavier,Clark,5180 Lacorso,Los Angeles,California,90012,20070813,666525.10
Melvin,Rai,6940 Hilltop Dr,Sydney,New South Wales,1002,20070628,629259.16
Melvin,Nath,5542 Orchard View Ave,Caloundra,Queensland,4551,20080609,647892.13
Melvin,Goel,92, rue Saint-Lazare,Les Ulis,Essonne,91940,20080403,647892.13
Melvin,Black,4176 Alexander Pl,Concord,California,94519,20070906,666525.10
Xavier,Rodriguez,8384 Golden Rain Road,Bellflower,California,90706,20080508,741056.98
Melvin,Raji,211, quai de Grenelle,Les Ulis,Essonne,91940,20080710,647892.13
Xavier,Lee,5994 El Capitan,Palo Alto,California,94303,20050812,629259.16
Xavier,Walker,7743 Ham Dr,Edmonds,Washington,98020,20080526,685158.07
Melvin,Ashe,3009 Temple Court,Cheltenham,England,GL50,20071205,647892.13
Xavier,Hall,1293 F Street,La Jolla,California,92806,20070905,647892.13
Xavier,Alan,5952 Haven Drive,Beaverton,Oregon,97005,20071006,647892.13
Alvin,Huang,3960 Temple Drive,Oxford,England,OX1,20080203,666525.10
Nina,She,8500 Pinehurst Court,Wollongong,New South Wales,2500,20061207,629259.16
Xavier,Young,2575 Garcia,Walla Walla,Washington,99362,20070312,666525.10
Nina,Deng,Nollendorfplatz 5662,Münster,Saarland,48001,20051117,647892.13
Xavier,Hernandez,144 Santa Monica,Lakewood,California,90712,20080524,741056.98
Xavier,King,7020 Mayette Avenue,Santa Cruz,California,95062,20080423,647892.13
Nina,Shen,Zollstr 68,Erlangen,Bayern,91054,20071226,647892.13
George,Louverdis,Attaché de Presse,Dunkerque,Nord,59140,20061112,741056.98
Xavier,Hill,2707 Virgil Street,Palo Alto,California,94303,20071122,647892.13
Nina,Xie,5666 Hazelnut Lane,Darlinghurst,New South Wales,2010,20080106,629259.16
Xavier,Scott,2748 Logan Court,Newport Beach,California,92625,20080609,666525.10
Nina,Tang,2851 Ward Street,Milsons Point,New South Wales,2061,20070621,647892.13
Nina,Xu,8689 St. George Court,Branson,Missouri,65616,20071126,610626.18
Xavier,Green,1080 Crestwood Circle,Metchosin,British Columbia,V9,20071215,666525.10
Nina,Luo,6650 Contuti Avenue,Rhodes,New South Wales,2138,20080321,629259.16
Xavier,Adams,4030 La Orinda Place,Olympia,Washington,98501,20071120,666525.10
Xavier,Baker,5271 St. George Court,Imperial Beach,California,91932,20080627,666525.10
Nina,Yuan,4851 Heights Ave.,Beverly Hills,California,90210,20060302,647892.13
Xavier,Gonzalez,8475 Riverwood Circle,Oakland,California,94611,20080720,722424.01
Nina,Kumar,Altendorfer Straße 5,Offenbach,Saarland,63009,20070513,666525.10
Xavier,Nelson,9970 San Miguel Rd,Oakland,California,94611,20080109,685158.07
Xavier,Carter,3429 Fourth Street,Salem,Oregon,97301,20070818,685158.07
Xavier,Mitchell,7834 Roux Court,Langley,British Columbia,V3A 4R2,20070302,722424.01
Xavier,Perez,4203 Wildcat Circle,San Carlos,California,94070,20071202,666525.10
Xavier,Roberts,6206 Arthur Rd,Santa Monica,California,90401,20050830,703791.04
Nina,Lal,4753 Montanya Court,Silverwater,New South Wales,2264,20070305,629259.16
Xavier,Turner,5484 Viking Dr,Corvallis,Oregon,97330,20070219,685158.07
Nina,Sharma,7355 San Benito,Bracknell,England,RG12 8TB,20071016,685158.07
Xavier,Campbell,9930 Clinton Dr,Chula Vista,California,91910,20080315,722424.01
Xavier,Parker,5098 N. Civic Dr,San Gabriel,California,91776,20070809,685158.07
Nina,Jai,Karl Liebknecht str 577,München,Hamburg,80074,20070827,629259.16
Nina,Pal,3902 Clay Rd.,Wollongong,New South Wales,2500,20080411,629259.16
Nina,Andersen,2461 Orangewood Court,Warrnambool,Victoria,3280,20051205,722424.01
Xavier,Evans,4884 Maria Vega Court,Coffs Harbour,New South Wales,2450,20080112,666525.10
Nina,Raje,6237 El Rancho Dr.,Townsville,Queensland,4810,20080724,647892.13
Xavier,Edwards,48, rue Montcalm,Tremblay-en-France,Seine Saint Denis,93290,20070420,703791.04
Xavier,Collins,3002 Carmel Drive,Oak Bay,British Columbia,V8P,20080505,703791.04
Nina,Chande,1531 Birchwood,London,England,W1N 9FA,20060911,685158.07
Nina,Chander,Zur Lindung 1,Erlangen,Bayern,91054,20071109,703791.04
Dalton,Stone,3989 Terrace Drive,Lake Oswego,Oregon,97034,20071122,666525.10
Dalton,Johnson,4284 Boynton Avenue,Redwood City,California,94063,20071205,703791.04
Dalton,Williams,5525 Lilly Lane,Burbank,California,91502,20080209,722424.01
Nina,Rai,6453 Coldwater Drive,Bendigo,Victoria,3550,20080407,629259.16
Dalton,Jones,9975 Haynes Court,Shawnee,British Columbia,V9B 2C3,20080530,666525.10
Dalton,Brown,1471 Michigan Blvd.,Shawnee,British Columbia,V9B 2C3,20050818,666525.10
Dalton,Miller,9334 Cougar Way,Bendigo,Victoria,3550,20061227,685158.07
Dalton,Wilson,5703 Rose Dr,Grossmont,California,91941,20080411,685158.07
Warren,Goel,9236 Woodland Drive,High Wycombe,England,HP10 9QY,20050826,647892.13
Alvin,Lin,83, rue de Fontfroide,Paris,Seine (Paris),75017,20071030,629259.16
Nina,Nath,4101 Buckthorn Court,Concord,California,94519,20080117,647892.13
Nina,Goel,9770 Fraga Court,Concord,California,94519,20060720,647892.13
Dalton,Moore,363 St Paul Way,Portland,Oregon,97205,20071229,666525.10
Dalton,Taylor,6985 Florencia,Burlingame,California,94010,20061207,685158.07
Dalton,Anderson,Postfach 99 92 92,Kassel,Hessen,34117,20070322,722424.01
Dalton,Thomas,1431 Rancho View Drive,Cliffside,British Columbia,V8Y 1L1,20080608,685158.07
Dalton,Jackson,6598 Hargate Court,Fremont,California,94536,20080615,703791.04
Nina,Black,4256 Ashmount Way,Warrington,England,WA3 7BH,20070317,666525.10
Dalton,White,6384 Euclid Ave.,Yakima,Washington,98901,20080129,666525.10
Nina,Raji,9 Katherine Drive,London,England,SW19 3RU,20080118,647892.13
Dalton,Martin,7158 Waterview Place,Stoke-on-Trent,England,AS23,20070902,685158.07
Niñia,Anand,2151 Twincreek Ct,North Ryde,New South Wales,2113,20060330,666525.10
Dalton,Thompson,5489 Patterson Blvd.,Lynnwood,Washington,98036,20080624,722424.01
Dalton,Garcia,8439 Teak St,Gold Coast,Queensland,4217,20060125,685158.07
Carly,Deng,734 Mt. Tooth Place,High Wycombe,England,HP10 9QY,20080301,647892.13
Dalton,Martinez,7025 Eastgate Avenue,Gateshead,England,GA10,20080322,722424.01
Dalton,Robinson,2886 Chaparral Court,Issaquah,Washington,98027,20071226,722424.01
Dalton,Clark,4381 Amazonas,Issaquah,Washington,98027,20080328,666525.10
Carly,Shen,8533 Valley Oak Plaza,Perth,South Australia,6006,20071229,647892.13
Dalton,Rodriguez,7839 Liszt Way,San Diego,California,92102,20080424,741056.98
Dalton,Lewis,2245 Cloudview Dr,Bellingham,Washington,98225,20080331,666525.10
Carly,Xie,6327 Mi Casa Court,London,England,SW19 3RU,20070506,629259.16
Dalton,Lee,5957 Hill Drive,Brisbane,Queensland,4000,20050821,629259.16
Carly,Tang,4030 Rosina Court,High Wycombe,England,HP10 9QY,20080505,647892.13
Dalton,Walker,854, boulevard Tremblay,Drancy,Seine Saint Denis,93700,20071130,685158.07
Dalton,Hall,7239 Green Leaf Drive,Marysville,Washington,98270,20080107,647892.13
Carly,Xu,2206 Clear View Circle,Concord,California,94519,20051213,610626.18
Dalton,Young,1685 Greenbelt Way,Fremont,California,94536,20080524,666525.10
Carly,Luo,Hellweg 4644,Salzgitter,Hessen,38231,20080228,629259.16
Dalton,Hernandez,9507 San Vicente Dr,Renton,Washington,98055,20071223,741056.98
Carly,Yuan,5831 Mountain View Place,Calgary,Alberta,T2P 2G8,20071018,647892.13
Carly,Kumar,2546 Woodchuck Pl,Bracknell,England,RG12 8TB,20080505,666525.10
Dalton,Wright,7371 Cali,Salem,Oregon,97301,20071213,685158.07
Carly,Lal,Königstr 284,Mühlheim,Hamburg,63151,20070926,629259.16
Dalton,Lopez,7412 N. Civic Drive,Glendale,California,91203,20080321,666525.10
Dalton,Hill,1679 V. Street,Ballard,Washington,98107,20071106,647892.13
Carly,Sharma,3503 Springwood Way,Beaverton,Oregon,97005,20080712,685158.07
Dalton,Scott,4629 Candle Dr,Billericay,England,CM11,20060111,666525.10
Dalton,Green,5870 Matheson Road,Oakland,California,94611,20080217,666525.10
Carly,Shan,2928 Harmony Way,York,England,Y03 4TN,20080606,647892.13
Dalton,Adams,3738, chaussée de Tournai,Bobigny,Seine Saint Denis,93000,20080510,666525.10
Dalton,Baker,570 Guerrero,West Covina,California,91791,20080208,666525.10
Carly,Jai,7798 Longbrood Way,Caloundra,Queensland,4551,20061223,629259.16
Dalton,Gonzalez,4028 Rosina Court,Beverly Hills,California,90210,20080617,722424.01
Dalton,Nicholls,8433 Kenmore,National City,California,91950,20080205,722424.01
Carly,Andersen,60bis, rue des Peupliers,Colomiers,Garonne (Haute),31770,20080307,722424.01
Dalton,Carter,4802 Haynes Court,Beaverton,Oregon,97005,20071221,685158.07
Dalton,Mitchell,9461 Rose Ave,Lebanon,Oregon,97355,20070712,722424.01
Alvin,Ye,570 Guerrero,Gold Coast,Queensland,4217,20070502,610626.18
Carly,Raje,2391 Pepper Place,Milsons Point,New South Wales,2061,20070527,647892.13
Carly,Chander,Postfach 22 99 99,Leipzig,Nordrhein-Westfalen,04139,20071226,703791.04
Carly,Rai,3978 Spring Hill Dr.,Berkeley,California,94704,20070909,629259.16
